method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
hierarchical_intelligent_no_filter,C18,5,72.4,29.213695418416343,2.6,0.8,2.6,0.8,0,0.0,1.0,0.0,0.35,0.37416573867739417,1.0,0.0,0.5099235665774904,0.10230694022717893,0.3723871566468061,0.06051974161344081,0.7612112216510747,0.018210777742405794,45,20.189105973271822,44,36.41977484828812
hierarchical_intelligent_no_filter,C19,5,53.8,21.664717861075413,3.6,1.2,3.6,1.2,0,0.0,1.0,0.0,0.4,0.406201920231798,1.0,0.0,0.5588771595362756,0.06914391411219949,0.34496777507957427,0.07015672587329486,0.7408887759863529,0.029188673034001387,47.6,16.16910634512619,76.6,48.27670245573945
hierarchical_intelligent_no_filter,C2,5,76.4,22.38392280186831,3.6,1.3564659966250536,3.6,1.3564659966250536,0,0.0,1.0,0.0,0.3,0.4,1.0,0.0,0.5858650438440219,0.03927282369017501,0.35162532352615317,0.06517015943897048,0.7451341162913908,0.05882851135722475,41,10.411532067856296,40.2,17.83704011320264
hierarchical_intelligent_no_filter,C20,5,98.2,26.40757467091592,4.2,0.4,4.2,0.4,0,0.0,1.0,0.0,0.35,0.43588989435406733,1.0,0.0,0.6118265632430223,0.030261771555823998,0.3243106692457233,0.00858218265256122,0.7109080992100332,0.010786694482456735,42.4,18.778711350888802,83.8,32.43084951092092
hierarchical_intelligent_no_filter,C3,5,58.8,18.214280112043955,3.8,0.9797958971132712,3.8,0.9797958971132712,0,0.0,1.0,0.0,0.35,0.25495097567963926,1.0,0.0,0.5314800268144226,0.06552564936065787,0.3274248066563786,0.06470828691488734,0.7444082860711235,0.04532936876316546,43.4,18.084247288731707,82.8,22.990432792794483
hierarchical_intelligent_no_filter,C4,5,82.8,25.43540839066674,4.6,1.7435595774162693,4.6,1.7435595774162693,0,0.0,1.0,0.0,0.3,0.18708286933869708,1.0,0.0,0.512343531826066,0.05401881494188358,0.30712535166587795,0.06653699270103887,0.7040244147499849,0.05258416641881503,55,19.88969582472291,47.8,39.280529527998986
hierarchical_intelligent_no_filter,C5,5,64.8,17.16275036233995,4.2,1.6,4.2,1.6,0,0.0,1.0,0.0,0.35,0.25495097567963926,1.0,0.0,0.5844102277854324,0.04268519921469717,0.3289179631750715,0.07277024649361777,0.7118410388433825,0.04642382148867198,47.2,14.048487463068756,92.4,27.63765547219952
hierarchical_intelligent_no_filter,C6,5,79,27.24701818548224,4.4,1.7435595774162693,4.4,1.7435595774162693,0,0.0,1.0,0.0,0.3,0.29154759474226505,1.0,0.0,0.5417364404121807,0.059261337171933194,0.3422795727288298,0.07352533435121038,0.7362999182893603,0.056647289077655955,55.4,12.737346662472527,48.8,19.913814300630605
hierarchical_intelligent_no_filter,C7,5,85.8,27.117522010685267,3.6,1.2,3.6,1.2,0,0.0,1.0,0.0,0.15,0.1224744871391589,1.0,0.0,0.5267311757536163,0.0696135896972595,0.35491524940350294,0.062256170178525534,0.7250995434706613,0.03377198582708676,37.6,13.92264342716569,66,37.44329045369811
hierarchical_intelligent_no_filter,C8,5,75,16.29723902997069,4,1.0954451150103321,4,1.0954451150103321,0,0.0,1.0,0.0,0.3,0.29154759474226505,1.0,0.0,0.5433842228242708,0.05382531445967922,0.3398898124731567,0.02342486162218152,0.751433682101756,0.016070421700372158,51.6,18.05103875127412,77.8,34.33598695246723
hierarchical_intelligent_no_filter,C9,5,67,14.791889669680478,4,0.6324555320336759,4,0.6324555320336759,0,0.0,1.0,0.0,0.2,0.2449489742783178,1.0,0.0,0.5609180386353718,0.08773899775211681,0.32483015642434704,0.02643522749120045,0.720937139499934,0.022378431267848747,50.4,13.032267646115928,56.2,22.03088740836374
hierarchical_random_fedavg,C1,5,61.6,23.66938951472978,3.6,1.624807680927192,3.6,1.624807680927192,0,0.0,1.0,0.0,0.35,0.37416573867739417,1.0,0.0,0.5066778901105419,0.058355218744592006,0.3276601304768445,0.07798518498893639,0.71374566011288,0.0471747968430589,41.8,12.734205903785284,85.2,27.432827050816325
hierarchical_random_fedavg,C10,5,76.8,24.028316628511455,3.4,1.019803902718557,3.4,1.019803902718557,0,0.0,1.0,0.0,0.6,0.37416573867739417,1.0,0.0,0.5675337120104205,0.056495974852612006,0.38641558013569494,0.10745040934956049,0.7742009482651612,0.06195720534603319,46.8,16.436544649043483,70.2,37.2687536684553
hierarchical_random_fedavg,C11,5,56,5.656854249492381,5.4,1.019803902718557,5.4,1.019803902718557,0,0.0,1.0,0.0,0.25,0.22360679774997896,1.0,0.0,0.5881267514167485,0.07530206951584553,0.28673805106319183,0.055657476237732394,0.697110444120355,0.01790930252909801,49.6,15.512575543732252,57.6,12.784365451597509
hierarchical_random_fedavg,C12,5,65,20.630075133164205,4.6,1.8547236990991407,4.6,1.8547236990991407,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5844715087615917,0.048475630888676145,0.3221498740234005,0.08548609850047052,0.7247337163245948,0.0850062712128008,50.2,22.61327044016411,70,34.158454297582026
